open_time,open,high,low,close,volume,close_time,quote_asset_volume,num_trades,taker_buy_base_vol,taker_buy_quote_vol,ignore
2020-03-09 00:00:00,8034.76000000,8179.31000000,3782.13000000,5361.30000000,1224228.28324000,2020-03-15 23:59:59,7415770282.10866018,8590644,595647.06583800,3616852099.18780469,0
2020-03-16 00:00:00,5360.33000000,6900.00000000,4442.12000000,5816.19000000,1180843.34581500,2020-03-22 23:59:59,6710917850.66102064,8567146,572953.99079000,3258534733.89986174,0
2020-03-23 00:00:00,5816.05000000,6957.96000000,5688.00000000,5881.42000000,770380.80536000,2020-03-29 23:59:59,4963224056.18681841,5558649,374037.17148800,2410430651.15339243,0
2020-03-30 00:00:00,5880.50000000,7198.00000000,5857.76000000,6772.78000000,664784.29958300,2020-04-05 23:59:59,4388764837.97591744,5187309,328850.32292700,2171911522.54323749,0
2020-04-06 00:00:00,6772.78000000,7459.69000000,6739.98000000,6903.79000000,582804.77108700,2020-04-12 23:59:59,4149639337.00349419,5399736,280689.96995100,1999584846.28216863,0
2020-04-13 00:00:00,6903.79000000,7293.08000000,6468.27000000,7120.74000000,501345.25890300,2020-04-19 23:59:59,3470075398.32840905,4481179,241259.55748900,1670997362.62018018,0
2020-04-20 00:00:00,7121.40000000,7738.00000000,6751.00000000,7693.10000000,469098.31294700,2020-04-26 23:59:59,3396617806.43142183,4408245,224125.28310800,1625169356.89183539,0
2020-04-27 00:00:00,7693.10000000,9460.00000000,7606.00000000,8894.16000000,742165.16210400,2020-05-03 23:59:59,6374997759.19676330,6613200,363331.16828000,3122774832.28899526,0
2020-05-04 00:00:00,8894.15000000,10067.00000000,8117.00000000,8722.77000000,780478.84946600,2020-05-10 23:59:59,7191007480.43899635,7296812,369687.78021800,3408051320.64436195,0
2020-05-11 00:00:00,8722.77000000,9939.00000000,8200.00000000,9680.04000000,721487.83708700,2020-05-17 23:59:59,6639127977.31872860,6691363,348124.30474300,3206329814.30966878,0
2020-05-18 00:00:00,9681.11000000,9950.00000000,8700.00000000,8720.34000000,517248.17753600,2020-05-24 23:59:59,4856615582.53833233,5231275,243871.78378200,2291792677.44717872,0
2020-05-25 00:00:00,8718.14000000,9740.00000000,8642.72000000,9448.27000000,425528.24616700,2020-05-31 23:59:59,3923220452.29656258,4709904,209371.47266800,1931386248.84549843,0
2020-06-01 00:00:00,9448.27000000,10380.00000000,9266.00000000,9746.99000000,427822.49534700,2020-06-07 23:59:59,4156656856.71064880,4699565,208908.26182000,2031849904.28877416,0
2020-06-08 00:00:00,9746.99000000,9992.72000000,9113.00000000,9342.10000000,336172.77151700,2020-06-14 23:59:59,3222940574.57083382,3925947,158086.69559000,1516390238.25312586,0
2020-06-15 00:00:00,9342.10000000,9589.00000000,8910.45000000,9294.69000000,323565.71184200,2020-06-21 23:59:59,3025511745.34879693,3601511,157067.67168000,1469318218.59400742,0
2020-06-22 00:00:00,9294.69000000,9780.00000000,8833.00000000,9116.35000000,343601.08315400,2020-06-28 23:59:59,3199982407.72062904,3556356,162648.33107800,1515724945.39640569,0
2020-06-29 00:00:00,9116.16000000,9292.00000000,8893.03000000,9069.41000000,247256.19512500,2020-07-05 23:59:59,2255910006.08682482,2670420,120007.88584400,1095085364.72193474,0
2020-07-06 00:00:00,9069.41000000,9470.00000000,9055.92000000,9302.75000000,284964.99967300,2020-07-12 23:59:59,2642350802.57967435,3618928,139286.66153200,1291693618.97022570,0
2020-07-13 00:00:00,9303.31000000,9343.82000000,9047.25000000,9208.99000000,247602.69209500,2020-07-19 23:59:59,2275998962.74170516,3834095,117517.40617100,1080194174.82190316,0
2020-07-20 00:00:00,9208.99000000,10111.00000000,9131.00000000,9931.54000000,346433.53511500,2020-07-26 23:59:59,3295996462.14176744,5037013,167612.90486800,1596041010.69975706,0
2020-07-27 00:00:00,9931.54000000,12123.46000000,9917.21000000,11071.35000000,637793.81172400,2020-08-02 23:59:59,7048671346.49350152,8989722,308283.87971900,3405894056.75495850,0
2020-08-03 00:00:00,11071.36000000,11909.94000000,10936.00000000,11681.68000000,403167.45146000,2020-08-09 23:59:59,4646926089.61999056,6240181,190641.83328700,2197221620.13373104,0
2020-08-10 00:00:00,11681.69000000,12067.35000000,11125.00000000,11911.00000000,468167.72232000,2020-08-16 23:59:59,5471151052.23187439,7853234,224176.82736600,2620954475.10440833,0
2020-08-17 00:00:00,11910.99000000,12468.00000000,11376.81000000,11648.13000000,426710.48350200,2020-08-23 23:59:59,5061638056.36649646,7082053,205750.91099700,2440973815.77369261,0
2020-08-24 00:00:00,11648.12000000,11824.90000000,11117.64000000,11711.16000000,355153.16937200,2020-08-30 23:59:59,4078471242.67494041,5563536,172004.21762200,1975725317.16950649,0
2020-08-31 00:00:00,11711.17000000,12050.85000000,9825.00000000,10256.20000000,581777.75652500,2020-09-06 23:59:59,6357675711.97273107,9093522,272514.50822900,2978112998.75709762,0
2020-09-07 00:00:00,10255.89000000,10580.11000000,9850.00000000,10332.83000000,366759.99404800,2020-09-13 23:59:59,3756191422.92663254,5490957,176070.93700800,1803672847.98523824,0
2020-09-14 00:00:00,10332.84000000,11179.79000000,10212.34000000,10920.28000000,374339.55881400,2020-09-20 23:59:59,4052903078.38121605,5419926,182800.56267600,1979747774.69511477,0
2020-09-21 00:00:00,10920.28000000,10988.86000000,10136.82000000,10774.25000000,331299.29108100,2020-09-27 23:59:59,3499594157.46256281,5082884,161067.80477400,1701606859.47039845,0
2020-09-28 00:00:00,10774.26000000,10950.00000000,10374.00000000,10666.63000000,288073.12698900,2020-10-04 23:59:59,3079535042.62974857,4200553,139276.82541500,1488932592.73802450,0
2020-10-05 00:00:00,10666.62000000,11491.00000000,10525.00000000,11369.02000000,288404.14549400,2020-10-11 23:59:59,3147355378.40371594,4224553,143943.50981600,1572213941.22610087,0
2020-10-12 00:00:00,11369.02000000,11720.01000000,11172.00000000,11503.14000000,279657.09704700,2020-10-18 23:59:59,3188831299.71762594,4017625,134837.12809900,1537962674.72742435,0
2020-10-19 00:00:00,11503.14000000,13350.00000000,11407.96000000,13028.83000000,418993.35468100,2020-10-25 23:59:59,5252707161.49440108,5893134,209978.70794200,2630019669.92543403,0
2020-10-26 00:00:00,13029.64000000,14100.00000000,12765.00000000,13761.50000000,485358.52171600,2020-11-01 23:59:59,6514147172.61064051,6753540,238136.18247200,3197570003.56900994,0
2020-11-02 00:00:00,13761.49000000,15960.00000000,13195.05000000,15475.10000000,665037.14645200,2020-11-08 23:59:59,9752972636.00488172,9082195,321015.02775400,4706961988.14200704,0
2020-11-09 00:00:00,15475.10000000,16480.00000000,14805.54000000,15957.00000000,529729.42649600,2020-11-15 23:59:59,8341020276.11894477,8312761,254650.96384200,4010574090.19838513,0
2020-11-16 00:00:00,15957.00000000,18965.90000000,15864.00000000,18414.43000000,684197.64282900,2020-11-22 23:59:59,12173051529.63961983,10878742,337923.62352800,6009987170.94849109,0
2020-11-23 00:00:00,18413.88000000,19484.21000000,16188.00000000,18184.99000000,676351.57997400,2020-11-29 23:59:59,12148026464.92742721,12288105,329021.49801500,5912525631.94669100,0
2020-11-30 00:00:00,18185.00000000,19888.00000000,18001.12000000,19359.40000000,537012.14293100,2020-12-06 23:59:59,10256527452.72600820,9615978,267861.96155600,5119962447.31970600,0
2020-12-07 00:00:00,19358.67000000,19420.91000000,17572.33000000,19174.99000000,414166.99723700,2020-12-13 23:59:59,7670610991.46273377,7125404,198951.58809900,3686743363.86111799,0
2020-12-14 00:00:00,19174.99000000,24295.00000000,19000.00000000,23455.52000000,650661.72430000,2020-12-20 23:59:59,14274952056.64488863,11378635,325698.82071800,7137840985.51961478,0
2020-12-21 00:00:00,23455.54000000,28422.00000000,21815.00000000,26281.66000000,688906.56055700,2020-12-27 23:59:59,16891515231.04649072,12384587,340821.14881100,8361819640.03746395,0
2020-12-28 00:00:00,26281.54000000,34778.11000000,25880.00000000,33000.05000000,625132.26320300,2021-01-03 23:59:59,18574944969.54836231,12512788,311314.23651000,9257292755.77212639,0
2021-01-04 00:00:00,33000.05000000,41950.00000000,28130.00000000,38150.02000000,850700.26615200,2021-01-10 23:59:59,30894408653.64545837,18127566,416647.06757100,15120789261.09521495,0
2021-01-11 00:00:00,38150.02000000,40100.00000000,30420.00000000,35828.61000000,897339.67445000,2021-01-17 23:59:59,31840267961.01892181,18446663,443257.50089300,15735471852.93117042,0
2021-01-18 00:00:00,35824.99000000,37850.00000000,28850.00000000,32259.90000000,640226.93578500,2021-01-24 23:59:59,21440700273.04002577,14699334,310786.11597300,10418110249.14201343,0
2021-01-25 00:00:00,32259.45000000,38531.90000000,29241.72000000,33092.98000000,747463.50850900,2021-01-31 23:59:59,24948673733.69000799,16555006,371060.16331700,12396571060.77586003,0
2021-02-01 00:00:00,33092.97000000,40955.51000000,32296.16000000,38795.69000000,583442.33154400,2021-02-07 23:59:59,21599895189.58115991,13815026,291987.98069400,10814285526.14571773,0
2021-02-08 00:00:00,38795.69000000,49707.43000000,37988.89000000,48577.79000000,664186.27090900,2021-02-14 23:59:59,30558163844.53544086,18380270,335475.28406100,15434310277.42710641,0
2021-02-15 00:00:00,48580.47000000,58352.80000000,45570.79000000,57408.57000000,533487.79969900,2021-02-21 23:59:59,27769064381.54326372,15851564,266431.94896800,13868919408.71599032,0
2021-02-22 00:00:00,57412.35000000,57508.47000000,43000.00000000,45135.66000000,737125.74636500,2021-02-28 23:59:59,36056079517.94150238,17606321,358805.28068000,17551047321.20729957,0
2021-03-01 00:00:00,45134.11000000,52640.00000000,44950.53000000,50971.75000000,490819.56296800,2021-03-07 23:59:59,24017266082.75058310,13825664,242923.90168300,11891428274.15951021,0
2021-03-08 00:00:00,50959.11000000,61844.00000000,49274.67000000,58968.31000000,514559.69868500,2021-03-14 23:59:59,28846698413.56186936,16229755,257377.74815900,14440581804.39627176,0
2021-03-15 00:00:00,58976.08000000,60633.43000000,53271.34000000,57351.56000000,463194.21418000,2021-03-21 23:59:59,26483848363.71589063,14553773,226130.96514800,12934458930.89725699,0
2021-03-22 00:00:00,57351.56000000,58430.73000000,50427.56000000,55777.63000000,446278.62841300,2021-03-28 23:59:59,24254500734.20622091,13022316,218408.21621200,11874290386.32875222,0
2021-03-29 00:00:00,55777.65000000,60200.00000000,54800.01000000,58202.01000000,367477.89327300,2021-04-04 23:59:59,21438740639.10086236,11891110,183319.19749100,10697064859.42124876,0
2021-04-05 00:00:00,58202.01000000,61500.00000000,55473.00000000,60002.43000000,375865.59361400,2021-04-11 23:59:59,21944712196.72618414,13696365,188038.89402800,10984335663.81170216,0
2021-04-12 00:00:00,59998.80000000,64854.00000000,50931.30000000,56150.01000000,549048.29803200,2021-04-18 23:59:59,33238307417.43093745,17446531,266367.19414900,16134213581.46211927,0
2021-04-19 00:00:00,56150.01000000,57526.81000000,46930.00000000,49066.77000000,568462.85096000,2021-04-25 23:59:59,29936891043.81596597,14947615,274940.86132300,14487266259.92435533,0
2021-04-26 00:00:00,49066.76000000,58458.07000000,48753.44000000,56578.21000000,395983.45601300,2021-05-02 23:59:59,21707164512.76862292,12719227,195298.61985100,10703998531.65657049,0
2021-05-03 00:00:00,56578.21000000,59500.00000000,52900.00000000,58240.84000000,504478.92630300,2021-05-09 23:59:59,28725771451.78632514,16275966,248052.47061700,14129842033.20115189,0
2021-05-10 00:00:00,58240.83000000,59500.00000000,43825.39000000,46431.50000000,684880.14819700,2021-05-16 23:59:59,35228801446.48219432,17778177,327220.27293100,16851047061.76013277,0
2021-05-17 00:00:00,46426.83000000,46686.00000000,30000.00000000,34655.25000000,1386781.05214400,2021-05-23 23:59:59,53866174537.68214886,27170977,666702.16354200,25919373172.35901179,0
2021-05-24 00:00:00,34681.44000000,40841.00000000,33379.00000000,35641.27000000,786531.16394100,2021-05-30 23:59:59,29203522868.25162264,16942102,384497.74733100,14283624883.96589298,0
2021-05-31 00:00:00,35641.26000000,39476.00000000,34153.84000000,35796.31000000,528299.50493700,2021-06-06 23:59:59,19486187883.41845834,11520844,260787.56821700,9623174732.81866739,0
2021-06-07 00:00:00,35796.31000000,39380.00000000,31000.00000000,39020.57000000,700065.60491500,2021-06-13 23:59:59,24888579254.61198672,13781452,346610.46222700,12336051739.56994406,0
2021-06-14 00:00:00,39020.56000000,41330.00000000,33336.00000000,35600.16000000,610333.96208900,2021-06-20 23:59:59,23170552929.95740146,12585488,295955.59069300,11238614009.01921167,0
2021-06-21 00:00:00,35600.17000000,35750.00000000,28805.00000000,34700.34000000,907073.70759800,2021-06-27 23:59:59,29582225083.09103260,15069286,445188.23814000,14532263176.09752217,0
2021-06-28 00:00:00,34702.49000000,36600.00000000,32699.00000000,35286.51000000,464791.76359300,2021-07-04 23:59:59,16063893736.16357360,9503851,227734.57261800,7871807130.85994522,0
2021-07-05 00:00:00,35288.13000000,35293.78000000,32077.00000000,34258.99000000,359766.23540400,2021-07-11 23:59:59,12142509770.88803056,7648112,178798.75432300,6033413173.63688576,0
2021-07-12 00:00:00,34259.00000000,34678.43000000,31020.00000000,31778.56000000,306160.98707900,2021-07-18 23:59:59,9889122842.33197944,7067408,147741.05584800,4771519260.89886658,0
2021-07-19 00:00:00,31778.57000000,35398.00000000,29278.00000000,35381.02000000,383262.21715400,2021-07-25 23:59:59,12281627047.30479809,8161443,190582.26431200,6114235359.36328810,0
2021-07-26 00:00:00,35381.02000000,42599.00000000,35205.78000000,39845.44000000,568598.50960600,2021-08-01 23:59:59,22398899801.82214972,14294722,284420.13774100,11205247089.66657187,0
2021-08-02 00:00:00,39850.27000000,45310.00000000,37332.70000000,43794.37000000,463107.67071100,2021-08-08 23:59:59,18969963699.51856751,12015266,230451.59145400,9445373822.53284967,0
2021-08-09 00:00:00,43794.36000000,48144.00000000,42779.00000000,46973.82000000,372867.97981100,2021-08-15 23:59:59,17083554277.88681005,12802573,188383.89315800,8634469008.93574936,0
2021-08-16 00:00:00,46973.82000000,49757.04000000,43927.70000000,49239.22000000,357634.46215500,2021-08-22 23:59:59,16753728276.42880147,12498107,180333.29957300,8448610167.56694816,0
2021-08-23 00:00:00,49239.22000000,50500.00000000,46250.00000000,48767.83000000,298905.69704200,2021-08-29 23:59:59,14485841663.35656822,10234705,148185.19729400,7184000949.90969492,0
2021-08-30 00:00:00,48767.84000000,51900.00000000,46512.00000000,51756.88000000,327484.44363800,2021-09-05 23:59:59,16058724402.75739571,9623298,165440.61187200,8117693526.79703886,0
2021-09-06 00:00:00,51756.88000000,52920.00000000,42843.05000000,46025.24000000,399602.39982000,2021-09-12 23:59:59,18994715843.65673673,12174052,193434.48176100,9200501092.96435518,0
2021-09-13 00:00:00,46025.23000000,48843.20000000,43370.00000000,47241.75000000,289430.44387000,2021-09-19 23:59:59,13558597825.93569980,8186048,141201.01935000,6614734237.64313700,0
2021-09-20 00:00:00,47241.75000000,47347.25000000,39600.00000000,43160.90000000,437174.23273000,2021-09-26 23:59:59,18788601896.91996211,10306745,212146.86731300,9120024387.11685157,0
2021-09-27 00:00:00,43160.90000000,49228.08000000,40753.88000000,48200.01000000,290620.78115000,2021-10-03 23:59:59,12968253396.57883250,8011247,144469.51207000,6452909326.51762460,0
2021-10-04 00:00:00,48200.01000000,56561.31000000,46891.00000000,54659.00000000,424292.25859900,2021-10-10 23:59:59,22567545317.79379255,12811107,211856.68444500,11270697948.40903001,0
2021-10-11 00:00:00,54659.01000000,62933.00000000,53879.00000000,61528.33000000,362346.26317400,2021-10-17 23:59:59,21121567502.01108526,11568529,183431.75068300,10697891224.26255851,0
2021-10-18 00:00:00,61528.32000000,67000.00000000,59510.63000000,60852.22000000,336367.00881000,2021-10-24 23:59:59,21141785986.45504030,10979311,167403.56447000,10528144211.85324447,0
2021-10-25 00:00:00,60852.22000000,63710.63000000,57820.00000000,61299.80000000,314971.84980000,2021-10-31 23:59:59,19208389552.55153220,10574780,154915.87466000,9451414390.23870330,0
2021-11-01 00:00:00,61299.81000000,64270.00000000,59405.00000000,63273.59000000,253033.72432000,2021-11-07 23:59:59,15663897405.53356700,9556016,126345.60637000,7823642239.82696870,0
2021-11-08 00:00:00,63273.58000000,69000.00000000,62278.00000000,65519.10000000,294213.11270800,2021-11-14 23:59:59,19286358161.91070355,11207688,145809.02263900,9564135489.15281683,0
2021-11-15 00:00:00,65519.11000000,66401.82000000,55600.00000000,58622.02000000,340150.61676000,2021-11-21 23:59:59,20344773160.10561018,11100482,163526.93650000,9788051753.51965350,0
2021-11-22 00:00:00,58617.70000000,59444.00000000,53256.64000000,57274.88000000,315216.31943000,2021-11-28 23:59:59,17762591467.11146970,10734607,155061.63995000,8740286935.66459830,0
2021-11-29 00:00:00,57274.89000000,59176.99000000,42000.30000000,49396.33000000,390528.91248800,2021-12-05 23:59:59,20822450911.08779426,12286961,185849.53619000,9921717578.51195080,0
2021-12-06 00:00:00,49396.32000000,51936.33000000,46751.00000000,50053.90000000,272083.99753000,2021-12-12 23:59:59,13393900447.45717150,8239356,132585.60064000,6527679465.43766500,0
2021-12-13 00:00:00,50053.90000000,50189.97000000,45456.00000000,46681.23000000,271834.80183000,2021-12-19 23:59:59,12915658909.98844090,8055423,131770.01926000,6263559378.81846130,0
2021-12-20 00:00:00,46681.24000000,51810.00000000,45558.85000000,50775.49000000,209149.42595000,2021-12-26 23:59:59,10272926890.97976390,6960719,104145.18087000,5115572930.19297980,0
2021-12-27 00:00:00,50775.48000000,52088.00000000,45678.00000000,47286.18000000,217379.64220000,2022-01-02 23:59:59,10458190881.73458400,6863722,106579.78483000,5128555640.89194130,0
2022-01-03 00:00:00,47286.18000000,47570.00000000,40501.00000000,41864.62000000,264331.61587000,2022-01-09 23:59:59,11564043206.34263770,7717954,128417.56962000,5617721267.31578220,0
2022-01-10 00:00:00,41864.62000000,44500.00000000,39650.00000000,43071.66000000,232059.06969000,2022-01-16 23:59:59,9875457752.62500370,6758442,114555.79525000,4878281491.66561680,0
2022-01-17 00:00:00,43071.66000000,43505.00000000,34008.00000000,36244.55000000,354513.98432000,2022-01-23 23:59:59,13695568421.72647182,9181325,170960.34714200,6607067308.59797929,0
2022-01-24 00:00:00,36244.55000000,38919.98000000,32917.17000000,37881.76000000,353702.62639100,2022-01-30 23:59:59,12907284440.45525624,8716769,179036.24472800,6536472796.36890226,0
2022-01-31 00:00:00,37881.75000000,42656.00000000,36250.00000000,42380.87000000,258946.95322000,2022-02-06 23:59:59,10064164364.24220800,6785864,131038.94536000,5096829006.54884560,0
2022-02-07 00:00:00,42380.87000000,45821.00000000,41645.85000000,42053.66000000,301990.47877000,2022-02-13 23:59:59,13148234178.64964670,8359076,149112.12215000,6494915345.30377740,0
2022-02-14 00:00:00,42053.65000000,44751.40000000,38000.00000000,38386.89000000,243150.46162000,2022-02-20 23:59:59,10134957033.78946220,6173489,115990.68901000,4840833817.67217970,0
2022-02-21 00:00:00,38386.89000000,40348.45000000,34322.28000000,37699.07000000,412335.93267000,2022-02-27 23:59:59,15524273633.72955460,9817037,205845.16118000,7754667841.09892240,0
2022-02-28 00:00:00,37699.08000000,45400.00000000,37450.17000000,38420.81000000,376417.07830000,2022-03-06 23:59:59,15676665511.51379860,10071554,185768.23710000,7740802242.40405600,0
2022-03-07 00:00:00,38420.80000000,42594.06000000,37155.00000000,37777.34000000,374777.65361000,2022-03-13 23:59:59,14764496466.37706670,8576202,184176.48268000,7257778809.91187760,0
2022-03-14 00:00:00,37777.35000000,42400.00000000,37555.00000000,41262.11000000,323399.67100000,2022-03-20 23:59:59,13045068424.15988040,7828983,160980.02075000,6493866977.45705000,0
2022-03-21 00:00:00,41262.11000000,46999.00000000,40467.94000000,46827.76000000,315436.15044000,2022-03-27 23:59:59,13657786157.68832790,7404092,158386.20170000,6861332204.33812240,0
2022-03-28 00:00:00,46827.76000000,48189.84000000,44200.00000000,46407.35000000,312053.15964000,2022-04-03 23:59:59,14562359846.87901710,8362296,154410.52633000,7206859226.58420960,0
2022-04-04 00:00:00,46407.36000000,47200.00000000,41868.00000000,42158.85000000,268118.29111000,2022-04-10 23:59:59,11891061200.07450150,7117155,130948.44754000,5808536417.13971410,0
2022-04-11 00:00:00,42158.85000000,42414.71000000,39200.00000000,39678.12000000,259281.04870000,2022-04-17 23:59:59,10492029074.43206470,5921631,126175.26392000,5107109884.34612770,0
2022-04-18 00:00:00,39678.11000000,42976.00000000,38536.51000000,39450.13000000,283885.03637000,2022-04-24 23:59:59,11530224571.57788770,7307352,140430.82007000,5705214688.75134950,0
2022-04-25 00:00:00,39450.12000000,40797.31000000,37386.38000000,38468.35000000,368444.26814000,2022-05-01 23:59:59,14366905362.21120210,8168960,182205.04628000,7107113319.03925670,0
2022-05-02 00:00:00,38468.35000000,40023.77000000,33713.95000000,34038.40000000,419979.58290000,2022-05-08 23:59:59,15553421461.79525020,8540020,204305.32052000,7582347504.98353310,0
2022-05-09 00:00:00,34038.39000000,34243.15000000,26700.00000000,31328.89000000,964223.84927400,2022-05-15 23:59:59,29301810530.84179151,16818661,460216.81539700,13971509225.08758165,0
2022-05-16 00:00:00,31328.89000000,31328.90000000,28654.47000000,30293.94000000,375096.22376000,2022-05-22 23:59:59,11177195347.94081740,9177698,189713.27257000,5654555850.58958670,0
2022-05-23 00:00:00,30293.93000000,30670.51000000,28019.56000000,29468.10000000,430508.71991000,2022-05-29 23:59:59,12611294754.57210520,7332430,208897.25934000,6121946892.63676620,0
2022-05-30 00:00:00,29468.10000000,32399.00000000,29282.36000000,29919.21000000,422401.40352000,2022-06-05 23:59:59,12912323442.26139610,7249030,202549.77860000,6188339634.43644380,0
2022-06-06 00:00:00,29919.20000000,31765.64000000,26560.00000000,26574.53000000,528925.48795900,2022-06-12 23:59:59,15683647970.68714704,8740633,255697.09976000,7589290330.07902220,0
2022-06-13 00:00:00,26574.53000000,26895.84000000,17622.00000000,20574.00000000,1153717.63753700,2022-06-19 23:59:59,24718445373.53246736,16153967,566051.07484300,12119463385.11774105,0
2022-06-20 00:00:00,20574.00000000,21888.00000000,19637.03000000,21038.07000000,570801.23178000,2022-06-26 23:59:59,11870152671.08868070,8827163,283739.01692000,5901368295.14180280,0
2022-06-27 00:00:00,21038.08000000,21539.85000000,18626.00000000,19315.83000000,508544.13970000,2022-07-03 23:59:59,10107464161.05023200,8098167,251218.84067000,4992634202.08066110,0
2022-07-04 00:00:00,19315.83000000,22527.37000000,19055.31000000,20862.47000000,1111996.98071000,2022-07-10 23:59:59,23540958829.80106150,17338062,557807.34407000,11808175072.93664270,0
2022-07-11 00:00:00,20861.11000000,21684.54000000,18910.94000000,20798.16000000,1043685.76303000,2022-07-17 23:59:59,21225657682.25720400,28620637,518342.14454000,10546004665.11854430,0
2022-07-18 00:00:00,20799.58000000,24276.74000000,20762.45000000,22579.68000000,1336219.23609000,2022-07-24 23:59:59,30419505018.44636220,36404041,672735.92695000,15314324288.04023240,0
2022-07-25 00:00:00,22577.13000000,24668.00000000,20706.50000000,23293.32000000,1282264.24492000,2022-07-31 23:59:59,29215844069.13143200,36815045,639746.88279000,14583255496.02514400,0
2022-08-01 00:00:00,23296.36000000,23647.68000000,22400.00000000,23174.39000000,951140.43388000,2022-08-07 23:59:59,21943150279.73161500,32042944,472484.29234000,10902339486.38157070,0
2022-08-08 00:00:00,23174.39000000,25047.56000000,22664.69000000,24305.24000000,1251083.26468000,2022-08-14 23:59:59,30077619286.84656770,43311786,625522.69768000,15039436995.29061950,0
2022-08-15 00:00:00,24305.25000000,25211.32000000,20761.90000000,21515.61000000,1402957.39876000,2022-08-21 23:59:59,32016009263.43493180,46017032,698823.59671000,15948153490.60180970,0
2022-08-22 00:00:00,21516.70000000,21900.00000000,19520.00000000,19555.61000000,1343190.86000000,2022-08-28 23:59:59,28273617081.52032370,41486274,669270.17315000,14089524497.01568180,0
2022-08-29 00:00:00,19555.61000000,20576.25000000,19540.00000000,20000.30000000,1527594.84529000,2022-09-04 23:59:59,30597230623.48951400,38080138,762324.89492000,15270693969.60497590,0
